Date,SPY,QQQ,EFA,EEM,TLT,IEF,HYG,EMB,GLD,SLV,USO,DBC
2017-04-28,-5453.8583094828955,1766.5500193061594,-1096.4204907795133,749.324657044304,3313.4740620771886,1032.4170895322598,-169.9257235885489,1564.9735708140668,2205.9902298324027,-1285.6144928929646,0.0,-809.7119753184287
2017-05-01,6292.071086226752,8858.262035203035,4066.8519477280156,2862.5360014661637,-12522.435103021277,-2163.097746386315,256.0800243958479,-680.1974145791148,-6404.960244645736,-5760.464542443709,-1765.585871009668,607.511593875993
2017-05-02,942.7687172073179,1674.585248589447,5138.406078462621,3586.0141542572237,7662.109758263053,2069.2050745073916,170.9635318013375,1785.6893969328796,-116.97852412591385,-1127.8108357635697,-4584.14778337361,-3254.294428606678
2017-05-03,-3037.813272385111,-3206.0536340810945,-2020.9756930956912,-3337.7195804536073,985.8145310881904,-2069.2050745073852,455.1957518969023,-609.0170672745891,-9838.976055226089,-6472.335066606665,201.5159604168932,-1229.5021494105197
2017-05-04,2933.1606373123623,364.4256266566213,9447.809516926223,-5613.271482662966,-7409.205653076299,-2262.5323478286127,-2680.3171682421266,-2268.381332100546,-7096.382229143903,-3094.8020112253507,-9697.624338710282,-7274.36780881136
2017-05-05,9822.469904680469,3641.803131162344,11037.84282479001,4122.406683981215,1361.873543290723,188.94775036538235,857.0071819281819,524.2044612402274,1317.3729506852164,1357.9013316153632,4184.24906646842,4178.384801942095
2017-05-08,-416.6454376799259,2179.2502147300047,-7498.617143357753,-124.38633716282082,-8185.067117915795,-2455.985991380908,570.3823151892664,-1355.4797576988433,-1557.1660570755573,-1747.0153485154158,206.93698527615695,-1247.4420495936454
2017-05-09,-2295.364121054728,3475.9676759949502,-2460.8803973775025,6306.471354655684,-124.73383682947883,-1135.583367625202,-342.1794867000037,-482.4468605126367,-4209.616272147244,-2149.1395696286822,-2079.0287557786924,-1461.8802388318163
2017-05-10,4485.554695966412,578.3503117404858,1538.8077371024929,3306.7669651929746,-1741.8378399681376,-379.1124970122857,2163.624941258771,1444.9150393136003,-60.33431208564175,978.7974059799831,5970.592043745106,4776.85691954328
2017-05-11,-5112.513762574056,-795.0834849254002,-2463.1533525445175,1097.3756431911286,0.0,757.1881180685199,57.17399673934359,829.8324409237263,2769.4141039569004,1948.0476341406215,1616.1689317461107,1233.7156443185156
2017-05-12,-4180.866108714674,2239.1466643325343,5533.453728608705,2066.473766709151,11287.968822880996,5098.8774799387775,-170.55919727119456,1742.6564017922783,1980.0405772799359,2321.0925741624324,201.1107095292421,0.0
2017-05-15,13770.351686981165,3169.221269385375,5045.472852838381,5068.8564326375335,-4084.1288123624695,-659.2488375884761,1134.972032447289,390.8930080950002,1854.925134525057,3448.3197077934356,4373.937112232632,1637.1245303337898
2017-05-16,-2289.614527146524,4162.92413631422,6385.014459410265,480.0976285099983,5565.893989044782,1317.6193141014721,736.903208139051,87.07987378561386,3041.032884278939,3409.1333422843263,-1183.4436977362727,407.86026907544397
2017-05-17,-44758.84252094451,-25754.780996075002,-11430.487312248584,-8590.728501586012,21692.26120372633,7967.615658188961,-2212.9927271429756,-43.307400000941776,12618.262470093781,1315.373748157437,1576.3613963437333,2031.1620843590554
2017-05-18,10051.15169240813,8707.342045042511,1684.8580376565528,-8368.356727269642,1702.538085686494,-280.55904039694286,568.3180924617537,-2570.2992326988474,-5750.261625248791,-5487.380263216378,1369.21119908514,-810.8061750996267
2017-05-19,16208.56396138543,4216.912378190253,11562.412872957035,10560.341079711729,3520.320054417578,-279.7562525125632,907.7714265422547,1917.928284963353,3467.5590716823017,4360.25770247414,4243.154632472238,5829.315020929678
2017-05-22,12660.936241889516,8380.03332641871,1209.3830607346931,485.8683837965384,-4127.950549215499,-1121.8380796757674,1528.9134741421515,-217.59492710222213,2925.2027151720654,5408.911885321972,1141.7808561606785,1984.1440900120497
2017-05-23,5525.749619855261,1006.7128635489829,150.92875113556562,485.170100944049,-10126.194369935454,-2621.8484592061723,-56.575451347312324,304.6782264236172,-4451.165377517277,-1482.398182039508,1888.5953373430168,-990.4428938107988
2017-05-24,5825.498564586504,4589.27003721602,604.1653528899227,1936.663450729761,8422.846020658004,2061.384278865018,847.2286073159377,1910.2162756686128,2756.0316606598335,2405.2130110161247,-753.2958149886168,-595.8256538330767
2017-05-25,11919.972668966335,8477.32632499357,0.0,2410.3280012241225,486.86836280050034,560.4641803409831,-395.18773090061865,-389.8084245407815,-761.2036040806333,-922.8148289766121,-10855.38532832939,-6633.416892558405
2017-05-26,-516.6522741860189,1771.7369237553892,-2872.380821688799,1800.0253882793425,2552.75061425544,654.962702274533,282.3137980582198,866.492481063491,6182.843944206033,3125.9874744268427,4724.624717473972,2227.468312820313
2017-05-30,-2173.146457592699,849.3659011163,-1060.2890065152703,-2642.5300827289707,7392.786903904309,2520.0369823252063,507.7147467678272,259.8134251963632,-2326.751915904303,1277.7572787192964,-779.7273583667964,-2430.7879386217933
2017-05-31,-621.0639036917865,-354.0251468248435,1211.6131744861352,-3868.2634979496306,3742.5368168382724,465.9643805383416,-56.37182121043797,345.78297953380644,2791.1845161878987,-1460.7440947186421,-5544.904366619101,-3272.018386924921
2017-06-01,19802.07258779489,3885.457276413584,6488.073327592255,4229.462600149434,156.02395172009437,-522.8835550179373,1453.9190214082216,841.2886030291863,580.085644650367,-183.09849804007533,-1006.548496398612,-2063.2920892487323
2017-06-02,8306.967326829936,11356.663934015054,10919.363979938698,2520.7783763316447,17657.09468955856,4379.10532510964,282.1920838702398,2722.8829314795416,5141.768408269917,3821.725863079075,-1011.6398299479362,-1452.7781596391533
2017-06-05,-1843.2682543841113,-209.19309350302476,-5519.53749487598,-599.0016312391036,-9342.84542271414,-1674.936246772828,-451.86166527758235,-862.5876701588018,690.4078905854823,722.4388019617859,-1220.7457311048652,-1668.9784008507063
2017-06-06,-8005.40837815686,-3981.757920438133,-2846.133139173087,239.67557758383825,8148.10176110573,3160.8824623759706,-791.6722863331092,1034.9470243047765,7834.061057606828,2336.0597911688774,3439.641123542004,2084.729379561262
2017-06-07,4621.5564197401145,3911.9041273374173,299.70685989413505,-599.4325179770681,-7187.451351651968,-1857.9313748288291,-1019.4159102630503,-431.26318716366944,-3705.9836234893487,-1975.4745585039268,-10501.644732148154,-4184.166006041405
2017-06-08,1230.8411675118853,1045.48820509106,-1801.0145394583417,2990.169062294149,-3967.276550504917,-1582.1752988549672,396.6962053653055,-733.164913028477,-4588.273692082537,-2896.8212471667084,-635.2516177291762,0.0
2017-06-09,-3796.6349212802465,-25323.265695730293,-3763.272715041648,-3830.516376243816,-2289.519431266644,-932.04290561886,396.41652143999653,-1080.8404149617352,-6416.498285824345,-3845.015981949893,1268.4918992066428,1680.737204488492
2017-06-12,-514.0533602606165,-5372.066939524701,-3777.1862788760827,-2650.694899723968,-481.89987658768126,-186.16142445549224,848.4220100032338,-43.48161516141762,-1046.0791720538093,-4455.522970651339,631.2616768136812,-2735.955116565304
2017-06-13,12194.693552023786,8083.180335769129,7690.62376123471,2410.3280012241225,240.85059603005132,372.6395148524838,903.3439921737255,778.5873972869356,697.5745571783938,-1688.0526730729568,1673.6482645055055,1265.8643262982935
2017-06-14,-3170.936335051857,-4355.515368676934,-751.4245359802568,-120.31105689697743,22978.152668305836,5206.2696059795835,56.59556854413583,1078.8995458646832,-3845.224464025545,0.0,-7860.827858131486,-5309.887548178128
2017-06-15,-4815.75123903303,-4446.460008267947,-10426.977859045222,-5197.718879797413,-2377.6759676626043,-1763.0764028961441,-1921.4819634619482,-1597.8230766829681,-2927.1599139327022,-1319.506274087482,-1086.352208722898,1282.9830531226335
2017-06-16,546.3873890997509,-4347.878884622492,8470.702612525607,849.7900879963429,2970.776261538679,557.3915201870918,-850.4052509491803,-43.41198258845271,117.30202306142014,-1705.091152182068,1302.9246013766642,1277.4956250199887
2017-06-19,20726.61889928512,16582.284035521123,4058.8426947471135,4948.914255635922,-2138.131640433215,-2789.6310459401384,1529.0916689136359,-519.2024484126736,-5358.12206813336,-3439.5339954258266,-2614.41386898747,-1918.2892396731797
2017-06-20,-16917.49737336837,-7861.72667716471,-8081.773341001267,-5557.186215940664,13375.000740071468,2510.886618914366,-1755.9690253509375,-2344.1286446175345,-1479.2279672968718,-384.60590290080324,-3763.2561124575664,-3008.626361900199
2017-06-21,-616.7314461145579,9853.46680858489,-1230.0961926913333,1096.7688747353234,3060.389986811517,-92.58203514353369,-2902.3167326072544,-1045.4811754059344,2010.9641172362763,-963.7051117478829,-5436.343146303803,-3257.364874860717
2017-06-22,-1133.1428001842196,-284.12738588008403,-154.0101743465194,2550.147987208088,3288.3746904838413,927.6206043763542,1368.117224633102,1088.8357255697936,2358.501845658294,2690.607570078426,1600.9163979268105,436.36095681527814
2017-06-23,2984.321390360315,3830.6992470744367,2459.3608912573504,2657.6156015079355,-703.7975200615414,278.4243890125099,2044.9035019984676,1650.502396008133,2995.6118521511667,2097.2374399960877,1814.0697267043,1305.2875287180318
2017-06-26,1644.5020693130643,-4684.141127227624,1687.1489203422639,4796.253863222064,5623.457698299077,834.5463512528102,679.6990061029766,909.9403154445059,-6299.716882800097,-2097.237439996079,1573.940639076893,650.5202040698215
2017-06-27,-20222.434602098583,-18305.539483417677,-153.0200980545214,-5881.702397757824,-16107.728705645419,-4924.284790521226,-1587.59024724089,-2603.797261616471,2656.3076628343197,2097.2374399960877,3771.6052759853983,3445.840983023615
2017-06-28,22276.721932907058,14314.344878236245,8698.644925741984,3848.9245474020554,-4972.86269314473,-932.04290561886,2040.1637759368741,565.1546708353213,530.0810260649898,2459.807807074191,2185.8015760780636,1921.0190846047044
2017-06-29,-22069.566365923554,-17507.03521635424,-9925.684275393294,-6390.933361804597,-12625.600271415391,-3736.001287697595,-1245.686255501399,-2352.092985889734,-3423.0004947101174,-3601.9491719095136,217.2782172359,1273.8554332325405
2017-06-30,4657.373180095784,363.2607603665128,613.5195778268253,2300.471448267245,-3472.864206295077,-2342.440049269716,1189.319529419031,-611.8977745489675,-1777.1198466349517,-381.66998194357706,6200.388839474358,6082.031213905281
2017-07-03,4235.201148343289,-10590.52794547365,-1227.717443401666,2890.943421268658,-4837.464562991583,-3679.9590240260136,-244.38725479363973,-1613.6304140458603,-11541.846666520185,-7933.384149301803,2510.4908349949187,3098.1381766882214
2017-07-05,5773.752381869105,9791.22703852921,0.0,-961.9036791295342,362.4165603411143,754.1658709157873,-398.14155386100896,-440.4986112181996,2588.027733751841,-2362.214638029173,-7844.140251427178,-4554.9477362190855
2017-07-06,-22966.331652384502,-9057.254441675217,-4463.28644678368,-6053.468175852735,-12462.36231100644,-1885.9049408716862,-1253.085736840919,-2740.119488328573,-300.41458013062197,-593.4855886296441,1293.1169672503743,208.57279044530463
2017-07-07,16160.489676338737,10728.101354061018,154.13926638179237,973.7783493189501,-9018.03924851698,-1606.2117404128758,-456.1963655858839,310.1824243782812,-7188.858945211314,-8434.292213484894,-4562.936183606419,-2932.9892888140057
2017-07-10,2683.3780837990857,6511.620500897073,2464.664659817083,4718.533321926243,2198.581962399973,1322.521527510052,570.3636698714856,2209.56794753658,1152.777803190736,2029.7854823092737,658.2503397851168,1260.4744420502577
2017-07-11,-1857.5277161799795,2808.8781006758622,2305.147437834544,4077.8184324659865,2561.125525715429,1321.3070645120672,-342.0213830215105,484.7251613692513,908.7462119480342,3219.3437520795983,3043.5443634955313,2920.7516158493145
2017-07-12,18716.204634499634,11796.366334308212,7949.853255599113,9582.708977930639,10320.327049833662,2918.3654101664215,3241.027455275959,2942.7593572072165,2477.8547005045234,1198.4121068278719,1290.3155446047278,-1456.8095595308969
2017-07-13,4197.592383244863,2201.0538036378725,2889.0252184269275,2454.75874079577,-9467.549510074454,-1035.0342965435038,396.60436618399535,43.82146328873982,-1268.0560732998547,-3609.675327698364,2978.785742669139,-208.69435046094503
2017-07-14,11633.216911974612,7841.078726305433,6960.324701842935,6257.156887795774,1825.1180976142975,1411.2574906569537,1414.1482947754182,1268.0810883065833,5718.230123647932,4207.081423368056,2518.3938822332943,3321.859082213028
2017-07-17,-305.2336303359582,492.00453827736493,-1961.9761066686813,-2308.3792066190326,4129.358637080169,1221.7046041959707,169.26897568523185,174.59922856952596,3110.3442998018954,2772.303737282854,-2941.236696885009,-1034.1439634434105
2017-07-18,1323.1822293517441,6658.913747376648,905.7891025201402,1501.7037710879006,13042.414535131038,3653.7200812620745,225.86770535046125,1438.733462967108,4876.823316626231,3137.2804620750985,1895.752027898574,1240.5177326854441
2017-07-19,13498.153782057054,5851.133447807024,4367.829318763959,4135.117290692077,601.0010467054244,0.0,845.8290636020215,565.6529468524478,-177.81570264341187,389.8539391295685,3120.180227403253,2670.3423767960617
2017-07-20,1113.5759766261397,1318.9913750581704,4049.419744248782,-572.3385607466693,4321.408490707664,281.1866694166612,281.7402408908141,173.99276103105504,947.8439417496351,389.36653022654485,-1658.0390683898568,-409.2975246675047
2017-07-21,-2226.93888850004,-416.13491357720613,-3898.8724158695118,-343.483401707581,6338.073334113801,1774.7709082618212,-394.315233590613,1172.197518628486,6012.693732045186,3481.669687730582,-5699.583735768668,-4123.773793591786
2017-07-24,-607.417289867671,4569.215902581551,-2708.5161710142156,1487.4529995773637,-5859.534302878817,-654.1532749987031,394.3152335905891,-998.672190913855,293.3880723593045,-384.8709488976103,3397.1060057421337,622.2112087777937
2017-07-25,6069.311293109939,-2558.9022989403456,1354.9164703635743,-1258.420094588903,-19656.953233484383,-5619.4880741164625,225.01611674325403,-1479.4136196349384,-2291.9012847251843,192.49719346428387,6422.103549031752,3296.7388991418406
2017-07-26,100.67659272011818,3249.278456315857,6150.226721437038,4106.760491879945,2426.556286497461,3188.5140734445845,731.5498274765895,2694.944619478945,5628.165763385295,3063.2017243223263,3034.9518149740215,2855.2270381649046
2017-07-27,-2324.026056399791,-6301.136810074751,-2245.7154944077706,-2734.07132388566,-7411.45428624043,-1592.853873196676,-393.83670340671387,-737.4397816075577,-525.7015059509895,-1336.2992659918104,1998.026191293927,1821.2419835598396
2017-07-28,-2935.334491653826,-834.2198924415072,1048.6772162172344,-228.61740954040295,8864.863915928447,1686.4825559144099,56.18302839186087,0.0,5239.554230773891,2476.9930132794966,2175.002235867521,1609.651701611258
2017-07-31,-1417.069011494563,-4249.746581063932,2093.987642631279,571.1087804678112,1815.0214474083748,281.00956326328435,0.0,390.5626967872354,347.89837189729116,1702.9222415333422,2151.6032978244634,1800.6168632690906
2017-08-01,5565.754803191026,2302.2121441156796,5513.006380794154,1481.900619301319,10495.404212968117,2481.0965849337567,496.55966571176594,583.3200576454996,-579.941470142456,-2082.677814816771,-3731.0769126502705,-3410.268564880344
2017-08-02,1212.2319214134093,2712.4591283805003,445.60032796022267,454.99366989770743,841.428885243926,-935.6791605651082,112.88887350505978,695.7443751579334,-1451.9814190415586,-2288.62938448093,988.6365066187735,604.6546525703379
2017-08-03,-4854.940263297358,-3898.024444962408,593.9708561634028,-2050.978921379225,15436.39531264198,3456.5446000521915,-959.3181616351818,1734.2287011837461,1103.7503393698337,955.7228252717555,-2380.978135916268,-2222.9895602518677
2017-08-04,4551.67196489464,1811.0799144729856,1335.0367041834438,1823.560291280795,-12792.5524829655,-2708.317780893138,112.52907436068193,-1169.9519136694046,-5477.853247998359,-6559.749740770797,2183.6376432209704,607.8990992213139
2017-08-07,4644.427649425756,6315.254575631115,444.3981633160404,3401.464219137383,1679.8941978383934,560.6712463513853,-226.22052246306467,910.0644207244045,-819.5315474754634,-976.8850834323179,-593.1735882653653,606.6697854146445
2017-08-08,-6160.613000575785,-1730.877240504919,-5348.1246511631025,112.89878364724724,-5406.739424996905,-840.9490482953532,-2152.0178018023053,-1040.4474982761576,2047.0326579807668,4467.557343285199,-793.6510466998301,201.95093943489908
2017-08-09,-101.09992112046044,-1317.5989456443613,-1640.1535911737537,-4539.346884999143,8162.890102104398,1214.7308492279963,-1933.939154098844,173.68479728435807,8417.382774664033,7990.3097922575425,1781.2923043154965,2012.1125838633657
2017-08-10,-35539.18703533364,-21673.391349971942,-14276.262896171591,-11998.682550478592,12754.587306655892,3730.416170668367,-3201.3838518915377,-2087.0926672068554,5174.145410702983,3731.405639865302,-4785.866992008045,-4648.184494755551
2017-08-11,3689.4161353912214,7558.189392939245,-1817.9370831363485,1166.2220166502943,712.3625288771793,1116.163324947066,859.2499486034103,914.1435118929775,3314.3023689868646,-185.47565531592056,1608.0473609672267,1016.6450109429967
2017-08-14,24660.851021486604,12796.313971390742,7251.928752273619,5099.809683924623,-7731.5798820347045,-2420.04714396789,2626.943990314004,1129.6474355812338,-4977.356796033989,-743.0514598465718,-5479.784760984049,-2650.403352492779
2017-08-15,-304.0202418718963,694.5160964752392,-752.9925373797557,576.2961082670417,-6333.729969188795,-2987.3452746648372,170.8915092998705,129.94448575649145,-5417.864545265065,-7342.683497976845,616.3278130617458,-1436.8736816387466
2017-08-16,4356.45838988468,1734.3509606192486,5708.264509535343,5156.354741636633,5498.2917813569675,1868.3006925579455,56.985562377360765,433.5951403327444,5130.758462050192,7714.439280121336,-3726.822286737963,-824.1711704898067
2017-08-17,-39284.41895716198,-20658.612942998552,-11297.893466849278,-6425.041160844908,11174.80790769337,3539.091726075053,-2797.5506493627095,-433.5951403327801,3552.115831012877,-557.771072442808,1042.21584108074,824.1711704897722
2017-08-18,-3910.497939977513,-707.9036255891505,2723.416396756551,4254.3501251869775,-354.8817226462744,186.63387949903031,743.8144995217285,1256.3763014604478,-1086.61623936565,-372.44803677517064,7147.271595101485,5302.666016355374
2017-08-21,1955.9234535368957,-1275.1697954378842,-302.38424080574174,1828.615324372811,3667.7013756887486,650.1954219879959,514.164504727793,476.0047588861422,2627.9256549297793,-559.5404775513426,-5284.864905023238,-3661.0622286680186
2017-08-22,26007.289859598517,15128.016588165923,4824.3291824066055,5558.857526929576,-5802.360978012771,-1952.9926264339554,2051.6296436039233,172.74217384717372,-3143.264736314825,0.0,1232.04533536775,817.4570681092976
2017-08-23,-8979.760311466403,-3568.0782337913097,150.43898189665572,2363.4287239585005,10168.031571755862,3438.787981960162,56.851421367575796,1079.2940512182481,2629.8574116556833,1489.7595867693333,2239.2020868331138,2641.404779116342
2017-08-24,-5833.356858821269,-2947.679415796279,-2258.150377142314,1569.5568834539704,-5548.758991835617,-1578.39270379108,738.6192892044199,517.2046489520212,-2171.7692011293307,-2237.4049775278627,-3471.247422200838,-202.38242568180033
2017-08-25,5833.3568588212,-2110.817705151862,6010.5376109752515,2901.846844757119,5783.399724097429,1670.669755115892,907.4735870171321,1333.8288554808687,2571.0992080397596,1493.4676856687831,822.1997555789511,-607.8990992213201
2017-08-28,102.03291819671108,3094.5703068386165,0.0,-1783.817868955166,-941.7871750315451,927.0032672622006,56.865406140027076,-774.2648513880669,11033.67792230849,7176.043749344884,-4564.519072691495,202.7699310271108
2017-08-29,2860.4174309606137,3924.4565132620164,-4052.9923534593454,-894.2751171271443,4825.5746793500175,2314.1029335076896,-623.4542352584214,301.10621834733007,-1517.426552706382,-1458.081670754785,-1474.460510012372,0.0
2017-08-30,11816.244877538451,11682.469631051874,-1355.0259272051196,782.5586800894766,-469.717219024184,-832.2829634140882,1359.4259963639408,1631.5129089533987,-337.6339901594469,729.9092870673845,-1698.522375515771,-2238.0660007850897
2017-08-31,14995.051469291484,10658.300800747862,7652.651843827212,781.3357976192272,4459.602039508375,1572.3189693257796,1356.4279664456608,1882.4145962388438,8170.205132526048,3443.116166334315,5260.692495033749,8258.34203306048
2017-09-01,3532.993102821725,-1368.9874139236326,1344.3363666080645,3667.2450510741123,-11517.281149370408,-2947.3327334333744,509.809641096828,-467.24876677616874,1333.957101090364,1437.9882364587004,829.0159322266395,397.0631779500758
2017-09-05,-18020.038411088703,-9013.167212216644,-6740.122665817414,-6575.532272920572,23600.037430551147,6936.200319210953,-1133.241997606667,1670.3416150946146,7731.232589739245,3210.4998750215937,5104.922326548788,594.6223012239038
2017-09-06,8519.814165791937,3036.2618358105583,6142.854791027291,3242.7349960490437,-9231.33007130559,-2399.4342878109155,-340.80494890181916,-941.7415691850671,-3578.889096267855,-710.4622745981667,2404.836295276092,2955.69287474833
2017-09-07,-303.9316416441225,2340.34893584386,8181.564209979587,3664.698935211755,15276.406950331511,4332.7900946518985,56.90311865907183,1924.3426476454408,7248.869344793451,4062.4618535460068,-199.30702265037155,-196.1191895085495
2017-09-08,-2938.5512482217796,-8699.332378129968,148.18812760870685,-3330.3193450417693,-3252.215065831896,-736.2690497855247,-1592.42124504366,469.33327161193813,-874.6784488887491,-1406.8007327773382,-6073.345239909089,-3354.1959864637247
2017-09-11,26524.41110111252,11444.835897634493,7819.896642350407,6638.654434115137,-18014.213043205797,-5723.476519232626,1592.4212450436453,-853.2823646398232,-9805.000783618892,-4439.264072748581,1841.4484276248058,594.6223012239038
2017-09-12,8412.128503740067,2396.8249988141406,3081.8617462733923,-549.8286277351086,-7905.249841395669,-2409.8105570339317,623.7862234174173,-1026.6003948111338,2049.4304018678235,2139.02746534485,1015.7501122309931,791.0305135815703
2017-09-13,1198.825331702627,1366.7081509868176,-5436.204091707761,-2648.0072451860838,-5927.037411822618,-2043.394689775972,169.94161784616242,0.0,-5274.227819404091,-2317.975791743176,4012.166914892953,1379.3486446949396
2017-09-14,-799.1530096354701,-5890.8435511594735,1766.5109152645473,1325.7822566105858,6163.294653329429,186.19740091708601,680.0141562402603,342.36815543008277,3058.368686814363,178.94832639824787,1188.130626557871,196.52677784278544
2017-09-15,3363.4331251595822,3429.223158399402,881.6176163435412,2970.0533116750885,591.1742196714633,1207.7403514109276,452.8981772431894,684.2322393810745,-3504.3453035912216,-2695.4289627020166,1377.2744065818044,1372.116477103648
2017-09-18,5311.35781450826,-1311.2229834267252,1321.583300087944,1751.6369496139453,-8657.199086671255,-3907.722859486612,-226.50085012668745,-983.6051651675206,-6554.921805060431,-6385.167166890595,-589.0968056794751,-391.4091004908096
2017-09-19,2502.0215282228382,1715.939188770985,4684.636918029029,1091.766501311239,-3690.5146158267667,-1119.327757382715,508.69352553652277,-727.9876579118837,1461.9773400668823,1654.9257347289497,-1183.4436977362727,-588.0396274923258
2017-09-20,899.4182836639501,-3091.1466667838404,-2193.1082006193765,-2295.3319546070575,1071.8717890151163,-1961.6241509096853,-56.412068948473895,-3225.0458755806285,-5639.733894664245,-3133.670341718379,2555.3196371939134,2539.9105440092158
2017-09-21,-6707.423059396336,-6142.202883248944,-2051.268748714281,0.0,-833.2102982201199,-1310.4466823953667,-622.2588128992198,1421.6076078133472,-5343.1173008100695,-2979.5373659807506,195.22166495948872,-1169.606783940888
2017-09-22,501.441677062964,-969.0082926172604,3075.183775352199,-2856.575244102731,4285.0087308827715,1777.2146411252008,509.2782830958063,859.446567238022,3188.020262654753,374.0377753098393,-195.22166495950424,1169.6067839409131
2017-09-25,-5116.945362371227,-10588.778168746017,-5718.64466047898,-8556.645428270956,9360.053150343647,2987.3063104860635,282.98664308378767,-472.4404064540547,7289.089175208918,2975.843168267379,5964.856148317915,5016.205904879322
2017-09-26,1506.277179986227,2588.2039799054182,-2208.5723789919093,-1346.7544365921178,-2719.4013404335115,-839.6336955339983,620.8288170459425,-172.04343332785737,-7857.3084828537685,-5604.133952822593,-1140.6954824107831,-2690.6056612282296
2017-09-27,9716.65274927227,8969.582481457854,736.75701114699,-1801.4388891039596,-22772.59237942146,-5142.786560894378,225.5618351874052,-2111.2221609486332,-6625.353096479098,-1512.2891056990659,571.1700468128985,-1160.5575510657893
2017-09-28,2997.817931307716,-345.6873306511628,2647.4935544155937,-338.60507132468734,-4452.322709889688,-187.39936737426294,0.0,1035.333025397266,1318.6211988679029,1700.794840568709,-1718.3905102232486,0.0
2017-09-29,8772.374903703185,7175.453070410401,5858.248579589276,5723.359253106495,3369.9371548525423,-1219.6130650990106,733.220352751448,1634.7391705088185,-3617.860104188992,-3411.28702821776,0.0,-1554.397856153399
2017-10-02,10822.958778843751,893.7793467903035,-876.6385653662454,111.64366708262374,-2749.2039502718044,-1138.8498320194954,-254.79074002400154,-465.831390966829,-4679.230422911663,-1337.1501633373475,-4263.732471858621,-2543.2231295616325
2017-10-03,5344.60234051847,2126.6897852419943,3355.817613949337,7858.444435641615,1447.732385100468,1411.5196262319007,904.3998920954339,-129.67164386524615,347.7121913969477,764.8180377020308,-588.5189624919304,196.39811953953873
2017-10-04,2964.5232485849074,959.2486963966744,-1895.323330385328,-109.74927518381615,120.86571872274142,-282.1798016462823,-508.5706406479347,388.0658035693462,1966.9222571515559,-382.1744084995922,-1974.357205194418,392.3888190895936
2017-10-05,14769.087650672396,9745.065449743497,-583.8557181975923,3720.764498893954,-5677.776180714125,-1035.0178404678395,621.5995867153777,258.8092994466516,-3765.1717065379,0.0,3344.890102007677,3314.974189385798
2017-10-06,-2848.5775548540782,1355.5429852513585,-730.4428772614175,-2514.03013973249,-4242.005287962879,-1223.614831088942,-734.7691535702753,-1251.6878547235387,3302.8478805344944,3043.795317015582,-5539.4189654880065,-4690.664097412023
2017-10-09,-4131.862780072963,-1152.0779531873206,291.9685528492954,-328.85308731377006,4726.495045251867,1129.292846971002,57.13502818712261,-692.1044423966076,5699.779408087823,3200.5337471832736,600.8964474136876,196.9359859235032
2017-10-10,6587.655208385223,745.6844678982917,9451.361098383994,4910.027408514812,2416.920924456923,376.9702014754333,395.7312634016529,908.3500599953354,1832.460006720122,2424.6167500573742,5523.0282114816155,3522.54527660338
2017-10-11,3924.393707947712,2976.427020384318,2457.2457636903705,2274.892077671595,2896.0447398372976,1128.298257091182,-509.1529005988493,561.1223834581485,2226.8428587344365,1851.8648182493407,1550.393928124161,583.0868978020699
2017-10-12,-3728.164504335806,-1825.4256822879572,-866.6365185432252,-216.05777051296133,6376.713644158183,939.379644809084,-566.124972922795,948.4891309334862,569.8382909754474,184.562826087496,-2525.533695144471,-388.59864900940875
2017-10-13,3041.5496825956816,3850.041813423606,5188.02418950376,4520.861351419512,10765.729686271861,3374.7242769480954,226.59535667450598,1419.2692175451461,5277.478007589943,2754.8332822474667,2718.495197863086,2902.3157817104334
2017-10-16,3331.8805009690623,3431.8609753322844,-718.8532778420089,-321.4917807373104,-1073.5915529321114,-1686.0263355716727,282.6894415242082,-902.8408239517264,-4821.923760654453,-2939.3961083349213,1728.2902156094901,769.2480165174335
2017-10-17,1762.070425439551,1276.110642186598,-2592.442208165699,-2580.05470244358,1906.448478983091,-374.8539516238585,734.8669912370572,258.21330604752484,-4798.083092039698,-2968.48148641671,572.7876610881189,-384.38829533584135
2017-10-18,2445.0533101216274,-1208.8093455817154,2880.1161516191714,1184.0800059399317,-9919.00600638233,-2534.9367408556213,508.32681310652185,85.95857713164106,-2641.507360791468,-559.888566892414,-190.7530751999886,-192.36814517629293
2017-10-19,684.5476667981043,-3701.678829064778,-1583.125684420884,-4428.122479695805,2635.964394723672,1033.4984999430235,56.49435349044845,558.6689407725397,4130.1509601113785,3897.38223050213,-2496.4157289599257,-1350.0419767446117
2017-10-20,12867.906473782246,2693.9615863779663,-1296.9904671982204,1840.7853760302535,-16005.224309116851,-4140.594854499187,451.1116986397594,-1634.5637008606977,-4475.4180768313145,-3524.0071080653856,1539.9483407495673,1542.4101219208924
2017-10-23,-9742.898727085054,-6544.566292091869,-2165.703548799148,-4015.1483660871754,2658.8351312632963,942.3022054776509,-563.9020652241168,-431.3162903816691,1092.820623611613,1117.309805864448,-191.85092500139558,0.0
2017-10-24,4389.1056525003005,1690.8519120840465,1588.5418428109292,0.0,-9328.691252628088,-3019.8431762269947,0.0,-647.3481574550899,-2706.3814231810957,-2238.7964432988006,2290.099169372443,3061.2318921527017
